JobDate,Employer,SOC,MinHrlySalary,Exp,Edu,NAICS3,SK
2022-07-08,Becton Dickinson,11-9199,24.04,10.0,16.0,339.0,"supply chain knowledge,supply chain management,servant leadership,microsoft office,conflict management,listening,microsoft visio,customer service,microsoft project,project planning and development skills,teamwork / collaboration,organizational skills,multi-tasking,six sigma,people management,inventory maintenance,key performance indicators (kpis),autocad,inventory control,critical thinking,inventory management,communication skills,shipping and receiving,microsoft powerpoint,problem solving,computer aided drafting/design (cad),planning"
2022-02-08,The Boeing Company,11-3061,39.38,10.0,16.0,336.0,"export compliance,people management,collective bargaining,policy implementation,supply chain improvement,supplier management,federal acquisition regulation,building effective relationships,supply chain management,procurement"
2022-07-20,Danaher Corporation,11-1021,62.5,8.0,18.0,334.0,"data warehousing,data science,microsoft power bi,data engineering,authentication,energetic,teamwork / collaboration,microsoft active directory,business intelligence,sql,extraction transformation and loading (etl),business modeling,data modeling"
2022-11-12,"Takeda Pharmaceuticals North America, Inc.",11-9199,75.38,10.0,16.0,325.0,"biologics,staff management,drug development,teamwork / collaboration,product development,clinical development,business process,communication skills,global marketing,oral communication,problem solving,regulatory affairs,writing,new business development,pharmaceutical development,due diligence"
2022-11-27,Pfizer,11-9199,44.81,5.0,16.0,325.0,"regulatory affairs,troubleshooting,packaging,government regulations,written communication,microsoft office,presentation skills,product knowledge,training materials,microsoft powerpoint,detail-oriented,pharmaceutical industry knowledge,microsoft excel"
2022-02-17,L3Harris,11-1021,86.54,8.0,14.0,334.0,"customer contact,procurement,reengineering,total quality management,process improvement,machining,microsoft office,self-starter,persuasion,organizational skills,detail-oriented,manufacturing processes,multi-tasking,operations management,microsoft excel,microsoft word,leadership,supervisory skills,budgeting,computer numerical control (cnc),sheet metal fabrication,planning,problem solving"
2022-12-01,Thermo Fisher Scientific Inc,11-2021,37.98,3.0,16.0,334.0,"writing,chemistry,sample preparation,market research,product management,toxicology,competitive analysis,self-starter,sales training,business administration,creative design,creativity,food safety,forensic science,teamwork / collaboration,detail-oriented,cancer knowledge,ion chromatography,market strategy,mass spectrometry,microsoft excel,environmental protection,consumer segmentation,budgeting,microsoft word,business development,market trend,product marketing,oral communication,marketing communications,chromatography,promotional mix,communication skills,microsoft powerpoint"
2022-11-30,Xerox,11-9199,22.12,3.0,12.0,333.0,"proofing,sales analysis,leadership,service level agreement,performance analysis,salesforce service cloud,salesforce service cloud,salesforce,hand tools,communication skills,time management,enterprise resource planning (erp),writing,sales analytics,building effective relationships,customer service,editing,performance appraisals"
2022-05-21,Northrop Grumman,11-3021,57.5,5.0,16.0,336.0,"systems engineering,agile development,written communication,building effective relationships,mentoring,staffing,problem solving,scheduling,overhead persistent infrared,supervisory skills,leadership,budgeting"
2022-06-04,The Boeing Company,11-2021,43.75,14.0,16.0,336.0,"product sales,experiments,teamwork / collaboration,organizational skills,product development,pipeline (computing),export compliance,software development,planning,cost estimation,communication skills,stakeholder management,agile development,data science,supply chain knowledge,supply chain management,product design,business case analysis,packaging,research,product management,customer service"
2022-08-16,Sikorsky,11-9151,53.85,10.0,0.0,336.0,"problem solving,planning,technical assistance,organizational skills,scheduling,aircraft maintenance,repair,decision making,hazardous waste management,engineering drawings,hazardous waste,microsoft office,creativity"
2022-12-27,Airbus Americas,11-2021,47.12,10.0,16.0,336.0,"teamwork / collaboration,product lifecycle management (plm),servicenow,servicenow,lifecycle management,engineering leadership,technical support,enovia,service level agreement,communication skills,english,time management,aerospace product design,french,problem solving,training materials,configuration management,german,application support,catia,decision making"
2022-02-06,Coca-Cola Enterprises Inc.,11-9199,41.83,5.0,18.0,312.0,"financial planning,detail-oriented,teamwork / collaboration,business planning,data modeling,financial forecasting,communication skills,performance management,problem solving,planning,investor relations,financial analysis,analytical skills,decision making,scenario planning,corporate finance,competitive analysis,project management,strategic development"
2022-02-12,Intel Corporation,11-2021,90.08,4.0,16.0,334.0,"internet of things (iot),product development,system architecture,vaccination,deep learning,computer engineering,business acumen,product management,semiconductor industry knowledge,competitive analysis,strategic planning,research,basic research,data science"
2022-12-21,General Dynamics,11-9199,101.11,10.0,16.0,336.0,"program management,project management,artificial intelligence,conflict management,creativity,building effective relationships,scheduling,teamwork / collaboration,multi-tasking,business planning,team building,creative problem solving,budgeting,simulation,training programs,physics,blockchain"
2022-05-03,Dell,11-2021,18.27,7.0,16.0,334.0,"order management,problem solving,intellectual property,document management,energetic,teamwork / collaboration,microsoft excel,sales principles,presentation skills,scalability design,research,order management systems,program management,project management,data management"
2022-11-30,"Takeda Pharmaceuticals North America, Inc.",11-9199,69.71,6.0,16.0,325.0,"patient/family education and instruction,business acumen,data analysis,data management,procurement,clinical research,teamwork / collaboration,drug development,clinical trials,pharmaceutical industry knowledge,technical writing / editing,clinical development"
2022-12-08,Jazz Pharmaceuticals Incorporated,11-3111,47.12,5.0,16.0,325.0,"care planning,sales management,business development,budgeting,customer billing,microsoft excel,managed care,business planning,new product information,teamwork / collaboration,machinery,problem solving,planning,communication skills,time management,physical abilities,microsoft powerpoint,stakeholder management,case management,building effective relationships,microsoft office,account management,business administration,analytical skills,office equipment"
2022-04-30,Lincoln Electric Company,11-3031,42.31,5.0,16.0,333.0,"microsoft word,sec filings,accounting,budgeting,staff management,microsoft excel,securities,external auditing,financial reporting,teamwork / collaboration,accounting analysis,communication skills,microsoft powerpoint,financial statements,sap,generally accepted accounting principles (gaap),microsoft office,public accounting,business administration,research"
